x1,x2,x3,y
7,49,49,211.00
7,27,10,30.32
3,15,35,175.52
5,18,8,27.48
45,18,16,162.23
3,6,23,119.34
32,20,4,67.21
39,23,29,207.97
14,27,45,231.44
21,15,1,18.45
40,7,1,56.43
20,25,4,42.46
46,36,9,103.65
30,24,9,71.45
7,22,10,40.91
37,16,45,288.75
41,47,37,207.32
41,18,48,320.49
35,18,29,191.25
47,24,35,233.60
16,33,29,139.42
12,30,37,198.27
22,44,2,8.99
15,43,49,223.69
20,47,36,184.18
37,15,14,129.16
49,10,12,154.05
15,25,33,174.15
15,15,46,232.23
39,13,22,172.73
49,10,30,235.86
30,30,28,180.59
5,10,24,116.39
15,25,26,137.56
35,9,13,121.43
27,8,11,114.79
36,13,23,173.50
40,19,29,221.93
31,39,7,42.84
16,33,48,248.82
48,22,11,132.21
4,30,41,182.68
35,18,13,114.22
33,9,25,178.98
18,27,7,46.46
36,4,44,285.90
42,30,10,109.40
37,20,2,78.64
20,44,5,13.87
9,27,14,62.81
22,15,40,236.67
18,47,22,100.93
19,12,26,156.26
12,10,49,256.33
20,5,27,159.95
12,9,19,108.91
35,15,18,148.69
7,15,15,90.83
13,27,3,8.14
25,39,15,92.81
17,38,38,181.67
23,30,22,107.20
40,6,44,306.90
35,9,8,87.07
1,11,40,201.46
6,23,32,138.40
27,7,28,191.49
30,17,46,259.26
41,20,32,225.64
38,35,11,116.29
35,29,32,204.84
34,19,19,143.55
28,8,45,273.37
20,18,41,224.58
21,46,42,207.08
37,30,15,129.17
12,4,16,112.03
16,3,8,69.77
22,31,4,49.27
10,26,3,3.97
47,27,24,172.33
23,24,47,259.25
32,14,35,221.62
39,49,11,81.60
40,19,22,182.97
28,13,28,185.85
24,15,32,198.25
48,20,47,316.93
8,41,32,137.13
43,34,7,103.07
10,2,42,232.31
48,10,9,113.18
12,38,6,16.79
10,42,1,-20.57
1,37,35,140.06
8,46,49,210.94
8,4,19,123.96
29,15,29,195.13
25,23,20,135.69
13,21,42,208.18
39,18,42,260.56
7,47,12,39.63
39,18,46,303.90
13,10,4,39.53
14,3,9,63.29
15,39,44,215.64
40,39,44,260.25
6,49,15,29.18
23,44,27,150.42
41,1,14,140.56
8,31,2,-1.17
46,21,38,257.50
6,31,23,96.86
42,42,11,95.23
29,24,41,244.00
12,13,34,161.65
35,17,11,87.69
7,37,23,95.62
23,6,34,197.33
6,30,25,118.22
32,35,9,78.84
12,41,37,169.88
12,1,36,193.71
11,20,42,219.12
4,46,28,107.95
28,2,16,137.74
11,48,31,140.40
34,27,5,68.01
9,16,14,92.72
22,43,25,112.76
29,15,38,203.22
13,28,26,122.50
27,20,24,138.03
13,15,26,130.27
43,16,32,227.53
13,9,15,88.22
5,40,36,139.43
1,10,3,12.72
23,30,22,130.68
6,8,47,252.66
40,39,22,151.92
46,2,8,126.62
25,20,14,104.99
22,17,23,154.09
44,43,41,255.43
13,45,21,87.68
45,21,33,221.36
42,19,20,145.94
7,48,32,137.02
21,12,44,248.91
42,1,10,140.35
12,48,29,119.41
40,16,7,91.55
44,23,11,117.21
34,40,8,77.28
27,44,18,110.97
20,17,16,107.00
23,3,12,98.79
29,11,44,271.00
5,41,20,62.63
30,25,47,271.72
3,2,32,180.28
41,22,2,83.62
41,40,46,287.86
34,20,41,243.73
42,23,48,316.22
26,40,45,239.25
17,32,42,227.15
12,6,39,222.43
19,25,19,125.56
38,17,31,189.72
42,40,1,59.73
8,42,10,-1.09
12,49,37,157.77
34,9,39,244.67
35,28,41,250.39
23,16,5,44.59
8,26,18,89.72
41,12,9,122.91
37,48,16,109.02
38,26,41,252.13
13,40,1,-14.42
2,29,11,42.68
39,48,37,201.79
31,11,25,168.21
43,49,1,26.06
37,44,8,91.08
44,8,16,138.61
31,46,13,86.93
31,14,37,215.07
20,7,8,66.35
5,28,31,133.27
1,32,26,104.58
44,31,10,102.13
11,18,38,198.59
45,16,5,98.70
38,47,30,180.34
37,2,41,271.65
40,20,40,263.57
34,1,19,168.13
15,34,25,142.49
45,24,46,294.63
10,33,41,210.33
41,24,34,226.15
36,41,36,192.85
24,46,18,95.46
15,36,42,209.34
26,21,28,171.36
41,12,43,282.65
8,34,32,153.73
30,25,25,157.60
35,42,9,62.15
49,43,4,77.34
31,29,12,83.60
36,12,8,108.88
4,25,28,128.64
3,24,1,2.53
40,9,1,70.10
12,12,3,8.14
12,9,20,130.99
13,48,49,237.31
17,47,41,198.20
29,40,6,47.47
40,5,7,116.11
49,8,37,262.88
14,6,18,131.63
4,28,33,145.36
1,43,13,31.79
37,42,23,141.64
40,25,23,151.23
31,18,34,204.36
7,29,2,-6.82
24,25,33,197.45
26,35,2,35.16
47,37,6,60.82
38,10,15,151.52
38,18,23,176.44
22,31,39,208.29
38,6,37,265.95
38,46,38,230.05
22,35,23,140.03
12,18,47,243.81
7,47,11,14.81
26,43,13,69.99
35,2,3,92.81
35,2,18,159.88
33,34,10,81.56
28,48,24,130.59
5,36,38,161.53
39,34,45,269.38
49,47,21,161.00
33,20,10,103.83
11,35,17,63.46
16,40,40,193.86
26,48,19,86.18
32,31,3,47.69
24,40,27,130.20
18,12,2,27.02
30,10,1,49.15
46,28,37,240.65
29,21,27,160.86
37,40,36,220.56
34,22,29,191.27
43,35,37,238.63
38,43,25,167.87
47,18,18,167.63
25,28,38,209.24
10,16,15,74.43
24,36,12,77.99
37,15,41,270.14
12,20,47,241.80
11,31,48,227.78
14,7,3,35.29
42,21,45,282.32
15,33,13,51.12
36,33,18,153.24
45,29,16,145.65
9,28,1,-11.71
1,38,27,92.36
33,40,33,198.72
39,1,41,279.34
41,21,22,176.19
20,48,41,213.30
11,45,9,24.96
42,13,5,94.64
3,25,32,141.63
17,14,2,49.49
18,23,41,222.67
22,32,15,93.20
21,16,27,158.06
27,7,25,167.72
12,34,12,40.60
11,3,26,143.78
11,20,40,212.90
8,16,6,45.50
28,47,25,127.23
26,48,3,20.91
2,6,12,67.44
26,24,27,160.14
47,17,36,253.95
15,15,36,187.55
14,29,6,23.69
29,32,18,121.28
44,12,4,96.51
33,29,4,64.53
35,31,23,169.42
34,13,4,70.96
29,33,46,254.85
34,23,2,75.36
36,17,11,96.52
19,37,27,133.66
7,32,12,46.17
25,40,38,201.59
5,5,31,157.15
43,15,19,170.93
44,9,11,120.63
7,23,5,4.76
17,26,9,43.75
37,9,42,286.50
42,42,14,132.16
14,12,38,201.27
33,23,17,116.13
2,29,22,73.90
29,6,49,281.12
20,20,6,57.90
10,39,10,39.55
5,5,42,213.86
25,37,45,236.67
20,31,15,83.47
29,15,23,179.22
25,45,1,22.65
49,13,41,291.68
39,16,39,258.18
25,22,5,50.74
29,10,13,133.89
20,24,37,200.75
4,8,5,14.56
8,8,8,57.75
10,34,39,180.21
18,2,34,200.07
18,20,34,194.19
39,48,8,71.97
47,16,20,184.95
7,24,35,147.47
42,8,13,125.41
42,40,43,272.91
38,25,24,172.68
34,17,26,173.92
21,7,45,264.42
17,22,29,175.90
24,41,3,5.52
38,1,15,135.67
15,34,42,194.82
6,6,37,201.36
45,36,6,86.85
9,24,28,141.41
20,34,40,194.72
39,28,13,132.68
24,6,23,156.40
27,32,30,169.66
38,20,25,181.74
19,11,32,186.43
22,39,1,21.40
5,9,48,241.37
30,19,42,263.45
36,18,47,290.59
21,8,17,120.44
49,23,20,177.45
38,4,22,170.18
25,27,30,178.08
38,48,1,25.72
5,5,34,179.31
8,15,10,40.55
23,19,24,147.06
10,19,34,177.82
34,38,21,149.50
47,39,4,88.01
47,10,23,210.01
15,14,4,61.76
41,19,2,81.45
12,2,45,247.66
49,47,43,264.57
28,2,34,236.31
13,38,36,168.82
10,6,22,136.67
14,11,43,232.25
10,11,23,116.79
48,27,23,196.96
39,42,21,153.27
34,16,2,74.50
39,7,18,158.58
16,2,26,160.02
38,22,40,263.91
44,45,13,107.48
5,17,20,98.91
46,30,19,144.65
36,33,25,167.15
32,35,4,72.12
38,22,11,115.73
33,22,9,85.26
30,28,7,62.75
40,24,5,91.83
15,46,3,8.28
28,32,48,270.77
21,6,12,91.40
34,23,1,63.68
18,32,40,193.99
44,1,7,139.50
37,14,38,246.80
6,19,15,57.65
26,10,4,41.39
45,38,29,199.31
46,46,29,171.93
4,15,38,192.72
24,32,22,121.82
37,49,25,140.48
22,15,17,117.21
48,24,36,274.09
13,1,15,108.46
38,19,41,268.80
10,48,26,105.81
3,10,32,163.47
30,14,36,229.05
3,40,32,111.98
15,28,16,68.98
12,38,12,47.35
42,1,47,332.61
18,2,19,134.90
39,27,3,68.93
47,32,13,108.12
13,14,1,-0.70
31,1,27,193.05
35,6,1,74.21
47,34,1,53.47
31,39,6,34.34
25,34,20,105.49
24,47,24,120.92
6,22,10,40.59
32,5,41,254.19
25,10,33,206.30
4,20,22,86.59
49,29,41,287.54
4,45,49,213.88
15,45,26,120.01
47,34,29,192.85
49,6,37,289.39
23,13,24,158.56
46,44,13,133.76
15,35,44,231.14
49,16,48,338.88
30,45,30,159.23
17,27,46,232.97
28,34,5,54.75
49,22,18,182.05
29,37,19,102.61
21,37,25,134.14
14,18,12,68.38
20,7,48,267.73
33,48,18,114.20
5,8,47,241.27
17,24,19,106.66
41,18,32,252.03
10,12,1,11.37
7,1,9,68.13
1,26,39,152.59
14,24,16,79.70
47,2,48,338.59
46,42,14,90.23
36,27,12,114.86
13,22,21,102.23
42,38,44,268.08
5,41,21,71.54
37,5,42,292.73
8,9,26,131.05
35,17,7,107.80
37,22,24,166.70
11,46,49,212.07
13,15,7,36.69
45,22,9,122.25
8,12,14,66.37
25,20,41,243.91
43,4,44,305.42
41,5,37,268.24
4,42,37,158.08
39,28,16,145.64
11,34,5,24.00
4,32,18,57.87
42,20,25,185.33
24,44,7,29.46
7,3,3,38.65
22,18,13,104.27
38,11,1,77.75
30,43,6,34.31
47,11,30,232.18
13,10,16,96.96
19,34,27,149.55
18,37,33,169.65
9,46,32,136.54
15,49,33,131.79
5,13,24,115.49
11,41,47,226.68
14,34,13,44.83
33,7,42,258.94
13,1,7,77.27
5,18,29,150.56
38,7,29,222.05
46,17,30,230.33
7,15,40,206.36
41,24,7,100.31
46,25,20,177.89
5,6,16,76.13
44,26,21,170.30
11,26,18,101.45
25,18,40,230.37
45,48,5,75.00
12,1,16,121.94
39,45,22,155.88
26,26,44,246.75
31,15,8,88.02
37,6,6,104.66
35,13,14,124.66
6,11,4,37.03
10,27,6,17.08
46,3,39,283.06
12,40,4,-8.14
13,30,18,85.58
34,45,44,259.41
26,27,9,73.94
18,2,3,54.03
2,9,37,181.16
4,25,10,33.81
13,29,13,51.87
37,10,10,122.05
44,16,18,167.60
24,8,22,164.99
16,25,7,47.80
5,33,17,66.95
36,32,38,231.05
24,45,17,88.90
45,11,2,77.61
4,30,46,201.32
22,13,37,209.09
43,1,12,150.56
13,7,45,246.15
48,42,41,265.00
6,24,37,173.16
17,6,19,121.28
19,20,7,42.91
36,4,11,129.88
21,19,38,183.47
15,33,18,95.79
21,28,30,167.87
40,48,15,101.97
48,33,47,292.63
46,26,34,231.86
25,6,37,226.14
22,11,28,175.80
19,32,2,25.28
10,17,33,161.87
42,5,39,270.69
38,4,43,287.98
2,32,16,35.82
36,30,14,117.28
37,26,7,75.46
27,28,30,186.12
47,21,13,147.48
43,21,23,177.16
26,15,40,239.10
21,48,42,204.31
25,28,14,90.90
34,15,10,93.20
5,35,30,115.57
35,20,29,206.71
10,17,5,26.66
6,20,49,238.42
40,14,19,149.52
1,25,8,11.87
9,44,27,107.04
38,44,10,89.30
41,41,1,52.76
32,23,45,263.49
8,45,19,67.10
16,21,40,201.42
6,10,5,25.93
19,45,33,148.91
39,42,35,214.11
4,41,29,93.02
29,49,4,25.91
37,7,27,218.78
39,44,3,41.27
14,22,7,32.97
9,45,39,167.97
29,43,5,48.98
49,4,7,145.96
16,48,37,179.21
39,10,13,109.53
28,19,9,91.73
14,8,6,42.19
13,11,14,70.97
49,46,43,261.58
29,26,43,254.02
48,21,15,140.58
16,1,33,215.08
8,36,43,196.50
1,9,34,173.57
16,15,20,127.72
37,38,25,143.52
47,17,22,184.31
36,43,25,165.18
41,32,8,72.96
48,8,2,105.42
29,9,4,56.70
34,3,39,260.76
26,21,18,138.44
18,33,19,91.11
41,9,45,307.73
2,19,11,51.86
26,20,40,219.82
46,15,8,100.48
5,34,42,212.34
37,9,20,141.51
10,20,12,52.26
37,32,6,75.66
29,6,14,123.37
10,45,45,199.26
11,4,12,88.61
30,45,42,213.21
43,7,25,205.62
1,2,40,195.74
5,30,1,-12.24
24,7,27,180.91
28,8,3,67.83
2,10,29,138.96
6,6,44,223.58
38,22,31,221.42
4,45,33,119.71
28,25,17,108.87
40,24,22,168.41
15,33,11,56.92
18,28,3,24.87
44,37,28,189.56
1,39,19,62.46
19,48,14,78.23
14,43,45,205.78
46,45,34,210.81
27,4,33,223.38
49,5,48,345.00
9,22,49,239.09
44,20,33,249.83
18,12,22,129.53
40,49,4,51.87
23,7,14,119.49
11,31,19,89.88
5,9,35,177.64
48,29,40,265.45
30,29,26,172.22
24,6,27,183.78
19,32,29,137.65
16,1,8,75.64
20,20,49,271.08
43,25,43,283.50
39,23,28,193.90
17,3,6,38.18
19,2,1,33.88
40,34,28,195.29
46,2,5,113.18
18,24,24,149.75
30,32,33,196.59
44,10,22,181.75
32,9,7,77.02
14,7,35,216.87
15,35,9,48.87
6,12,4,19.89
39,44,27,178.71
25,18,2,55.07
41,48,41,251.45
10,6,42,232.04
45,33,48,300.95
14,47,8,27.54
19,17,1,28.67
28,30,7,70.48
33,20,17,133.49
4,48,47,205.95
23,23,22,119.45
17,9,2,41.56
33,24,3,49.28
45,20,15,138.11
13,43,16,69.67
1,20,2,-4.36
26,28,13,80.02
45,41,25,177.56
31,12,17,139.01
25,43,26,152.18
28,10,6,69.65
15,46,48,229.27
31,43,38,209.29
44,25,4,87.08
16,23,14,89.80
25,10,47,282.39
20,25,40,209.98
18,32,39,200.83
24,8,16,111.92
31,40,32,192.96
35,19,12,122.01
25,13,8,68.72
45,3,49,333.17
10,42,39,166.62
34,36,44,245.04
1,1,46,227.89
30,42,16,99.37
20,11,45,273.20
17,24,39,207.16
34,22,35,215.32
33,37,49,277.32
18,9,6,48.47
49,47,35,216.40
49,33,27,170.33
11,1,10,68.91
34,35,47,265.10
19,16,46,251.94
5,36,6,9.62
48,16,38,274.05
40,26,17,135.34
41,21,43,281.25
46,5,36,270.37
9,29,34,147.40
1,45,40,149.47
49,11,49,328.25
15,16,24,137.67
41,10,33,233.31
44,15,21,182.32
44,29,35,254.22
17,1,26,171.12
36,19,9,104.11
18,31,3,-3.84
21,39,11,45.58
1,41,14,28.05
39,23,49,303.74
9,12,9,36.08
7,8,14,68.18
3,17,24,120.43
18,1,39,252.54
30,18,48,285.08
23,40,6,33.14
37,33,41,237.79
15,17,5,32.31
27,49,12,45.12
48,29,2,71.97
17,46,3,-14.09
3,11,35,171.69
3,38,22,75.81
32,8,14,137.13
8,8,35,197.86
1,29,42,167.36
17,34,25,137.59
25,21,25,153.02
40,9,5,93.67
26,19,9,80.23
15,26,10,43.56
2,36,21,83.23
16,10,30,185.41
2,44,33,124.85
49,27,48,327.87
41,29,37,235.41
1,18,36,153.60
8,18,18,78.41
32,16,34,221.06
39,2,31,251.76
39,16,32,229.61
26,22,17,105.15
38,8,22,176.48
15,3,21,128.38
22,32,29,171.81
38,9,39,260.31
22,10,13,85.20
8,16,21,117.83
24,6,4,67.01
20,24,26,147.73
15,25,32,148.45
48,29,12,114.06
25,31,14,104.43
3,23,22,103.53
41,41,19,134.71
33,21,42,260.84
37,28,22,164.01
45,9,46,309.35
47,32,23,172.94
21,2,30,191.64
32,11,42,251.05
22,2,7,68.22
27,44,4,41.82
30,24,23,150.60
46,14,24,203.46
36,38,5,55.75
41,30,40,272.31
19,28,36,185.79
21,14,5,47.45
5,20,44,209.83
16,21,1,26.35
49,44,10,100.44
17,30,29,152.88
19,35,12,69.57
47,42,44,275.87
36,49,47,290.86
30,18,17,122.25
31,16,20,135.38
40,47,23,149.98
40,7,39,255.32
27,17,16,135.02
44,13,49,328.50
13,49,3,-29.58
40,48,35,192.85
31,17,2,39.48
28,32,42,229.69
5,20,17,68.88
24,35,5,44.78
14,33,45,213.51
37,37,37,231.29
8,47,2,-25.97
46,14,44,301.84
13,37,13,59.14
41,23,47,301.70
13,21,26,135.33
6,24,19,84.86
9,3,37,193.99
1,42,43,176.61
45,6,38,268.53
34,3,22,179.53
44,26,8,96.46
37,47,43,241.82
23,6,28,181.98
15,35,13,49.01
2,2,42,207.49
3,42,2,-49.04
5,15,49,241.77
37,14,44,291.14
46,1,41,286.44
9,41,21,76.59
15,44,34,162.82
31,41,8,61.06
12,25,31,153.75
48,33,41,265.31
48,32,29,194.10
2,1,31,169.10
2,17,40,185.75
5,12,44,224.66
2,38,44,195.93
17,5,36,210.31
43,30,21,167.32
8,34,1,-24.06
30,29,30,190.91
2,33,11,4.65
3,49,28,102.94
22,22,25,145.67
42,36,31,181.88
18,38,40,197.87
16,7,9,77.90
38,29,2,66.49
41,18,14,130.04
8,41,25,118.83
30,6,9,107.93
13,15,43,209.72
17,25,43,235.01
12,6,32,203.03
20,35,25,123.11
9,17,4,4.22
30,8,29,185.88
26,18,26,166.86
37,12,27,190.92
5,6,39,202.81
39,30,1,50.38
3,6,18,87.46
44,29,16,123.86
31,36,35,216.78
38,7,27,191.51
40,35,3,56.96
13,36,15,73.73
24,8,31,197.53
33,22,35,221.11
2,2,20,110.03
15,24,30,165.15
44,10,46,308.20
11,44,44,193.89
29,16,18,119.06
2,5,7,40.76
5,18,9,41.31
29,9,1,58.24
49,11,13,148.17
47,46,41,256.60
25,2,15,106.70
22,8,45,258.31
15,40,3,8.03
27,6,32,201.25
20,39,22,122.27
17,40,31,146.09
8,45,24,80.56
46,41,21,159.31
42,44,42,241.77
13,46,39,181.86
15,10,48,266.01
28,2,26,182.79
42,8,10,113.64
15,3,48,279.35
15,27,2,32.27
40,8,22,168.88
37,16,14,105.45
6,40,37,164.74
42,41,6,69.87
7,2,2,20.74
27,40,33,186.97
49,36,29,199.41
49,44,42,265.83
40,42,36,220.14
27,47,27,152.37
4,6,15,81.02
25,34,29,134.03
1,40,8,-16.78
28,7,15,120.35
23,40,26,136.50
47,32,36,255.03
33,6,40,268.34
24,9,3,55.41
38,42,5,64.67
19,44,46,229.19
48,36,38,259.52
46,11,32,240.83
44,1,37,278.33
20,32,42,208.73
7,16,34,176.27
14,28,28,146.67
13,4,11,82.18
19,25,25,152.40
4,28,33,130.78
15,10,4,47.71
7,40,31,140.23
37,15,7,101.64
24,15,21,114.76
22,9,42,257.42
4,36,35,141.96
41,29,32,207.02
3,25,46,210.13
43,15,38,270.04
47,15,10,129.30
11,37,6,38.18
41,12,15,136.04
21,38,6,30.91
2,24,30,152.66
42,29,16,132.12
48,2,27,218.57
13,22,24,135.70
35,4,35,237.25
36,23,20,142.32
33,40,23,125.96
28,20,20,147.61
48,16,38,256.55
31,21,2,62.27
6,35,14,61.13
14,37,23,109.73
37,6,9,110.83
12,48,41,216.03
21,24,25,153.12
22,29,9,74.35
22,49,25,120.86
10,38,23,81.60
27,35,28,171.30
25,34,16,90.18
22,26,48,249.48
41,35,5,69.11
27,10,18,124.16
21,4,23,165.55
48,30,46,288.75
2,11,31,156.72
11,39,27,126.06
11,41,16,65.04
25,29,11,74.48
19,41,30,128.94
11,16,18,91.93
17,14,45,246.23
5,39,3,-33.74
36,14,14,108.93
11,48,20,89.58
17,6,2,39.02
1,39,17,40.89
4,19,22,102.20
42,38,24,154.78
31,45,38,199.08
35,5,34,247.10
6,46,14,40.83
32,10,20,147.29
9,42,25,114.20
29,8,14,124.05
7,44,23,97.90
15,7,18,126.14
26,4,40,243.89
27,38,23,140.49
29,22,47,279.15
40,18,49,298.70
3,27,19,68.06
27,14,48,288.45
15,25,43,212.80
12,10,10,56.72
48,32,25,200.84
19,13,1,17.54
24,36,20,112.07
26,21,42,246.08
31,27,48,255.38
23,41,28,145.17
41,49,3,44.85
47,16,14,142.25
24,34,21,117.82
39,38,19,140.39
29,27,26,155.27
21,42,19,100.40
9,21,20,107.37
3,21,45,193.86
33,38,17,117.30
13,22,41,191.17
2,44,11,27.75
6,21,44,205.22
17,20,35,173.96
33,3,35,225.27
21,38,29,159.15
6,2,39,196.14
36,34,41,232.51
29,27,15,85.43
14,31,26,128.42
44,48,43,250.04
23,5,12,90.21
10,21,13,53.08
25,19,2,32.88
21,9,44,262.84
35,46,45,242.62
37,22,44,271.87
37,34,25,180.25
13,5,41,227.93
9,7,45,237.55
44,33,23,153.72
26,45,25,142.50
28,26,48,272.09
15,31,35,182.69
36,25,49,286.25
31,38,29,181.21
3,7,30,168.41
43,26,46,296.85
10,46,38,146.67
29,46,42,229.91
13,27,49,243.62
35,15,15,135.64
6,48,36,149.21
23,41,38,196.13
9,44,32,143.87
16,49,26,121.56
44,49,12,88.39
41,14,32,231.54
30,8,14,120.01
5,8,10,55.05
5,9,49,233.65
9,47,37,151.84
40,39,20,140.01
33,38,29,150.65
45,2,40,283.49
8,40,49,202.16
27,32,5,55.51
47,43,43,267.84
42,24,3,70.63
47,16,20,180.04
36,41,38,220.19
44,19,45,289.31
9,10,33,187.31
29,44,5,46.94
44,16,5,91.43
1,15,46,210.67
32,16,10,87.38
15,4,4,43.45
31,39,48,267.35
25,41,16,96.97
28,45,20,121.90
34,10,16,134.04
27,14,19,127.29
43,16,17,139.25
22,21,26,153.07
18,29,19,100.76
11,44,14,45.75
31,44,1,15.86
24,39,46,246.48
17,3,10,78.82
32,6,34,227.40
8,20,15,84.78
8,28,29,133.18
16,12,31,185.22
38,30,8,89.59
7,31,32,147.19
23,36,39,208.31
37,38,45,266.49
7,48,6,3.05
12,43,8,30.17
19,18,29,167.20
37,24,33,214.50
3,23,19,94.97
4,27,2,-23.88
37,10,45,283.51
37,23,36,242.00
35,26,46,278.11
26,2,47,273.17
42,35,30,221.57
2,41,32,133.47
17,45,20,91.72
17,5,1,33.51
14,23,44,212.26
3,43,29,125.43
35,33,9,88.88
7,17,46,226.51
2,6,5,21.12
46,36,1,74.78
14,40,25,109.50
21,9,1,48.94
32,4,35,237.79
5,18,2,13.68
14,49,45,196.00
35,39,30,181.74
15,17,26,155.76
46,24,39,264.77
47,8,9,133.06
2,2,15,82.26
31,24,3,44.50
2,31,14,43.11
30,4,1,50.71
41,23,9,105.60
29,39,20,104.19
3,48,20,54.85
21,45,40,201.48
10,39,35,159.62
13,44,46,226.68
13,19,21,112.16
36,48,14,88.36
32,7,37,249.70
16,26,19,102.62
26,44,7,57.07
1,23,33,144.66
47,19,48,311.58
37,30,23,137.18
22,8,19,119.84
33,31,17,122.61
27,42,47,240.22
20,45,18,90.30
27,6,35,241.24
34,14,42,265.40
7,38,17,53.10
10,29,16,68.88
11,12,34,189.45
7,48,41,179.89
26,24,1,25.29
10,38,29,129.76
16,42,3,-9.97
3,13,7,37.43
21,45,14,96.60
35,27,17,130.13
49,20,31,242.04
42,34,5,67.78
46,45,27,185.70
23,48,41,216.92
5,6,30,159.76
16,20,26,146.42
34,35,7,63.61
1,49,17,32.53
43,27,16,142.07
32,7,13,113.73
9,18,18,87.41
33,27,8,95.21
38,2,12,147.94
39,2,37,283.46
41,41,3,66.08
27,11,35,231.56
49,28,23,187.43
36,47,40,235.55
10,17,8,34.22
37,32,1,45.95
35,28,39,229.05
5,20,14,69.49
13,43,31,141.27
10,1,9,52.75
38,10,43,285.26
45,2,16,173.15
35,12,36,234.17
39,13,6,91.90
31,41,43,239.11
28,28,29,180.84
36,19,10,100.61
39,29,23,168.49
35,18,48,293.59
20,31,21,113.20
15,28,6,22.93
30,12,24,166.70
9,12,46,239.84
32,7,20,163.36
21,37,14,71.49
33,44,22,124.17
4,22,2,5.65
35,11,23,198.51
28,27,24,155.49
39,26,10,99.89
25,24,11,72.70
45,3,19,187.39
17,11,8,77.80
33,42,49,268.43
29,23,8,84.28
48,27,1,69.88
37,6,33,240.34
35,27,29,198.67
37,49,36,204.66
9,37,38,158.51
6,37,26,102.97
47,40,37,233.11
12,9,36,187.01
26,28,41,240.46
46,32,5,91.54
2,47,37,139.11
49,46,27,179.95
26,20,14,100.93
11,32,21,102.33
10,34,23,85.28
38,17,21,166.97
3,42,48,213.16
23,18,19,134.23
38,16,27,205.71
3,21,1,-7.15
23,12,38,207.22
15,2,41,212.80
30,8,24,163.57
11,35,14,56.03
10,48,48,208.20
46,49,30,198.01
11,6,24,144.79
44,35,45,268.15
1,47,44,151.96
32,37,4,53.90
20,16,8,75.72
15,32,42,222.15
19,3,45,260.48
31,23,30,188.84
34,30,21,132.59
22,39,12,40.22
31,28,41,238.85
4,12,33,170.82
40,34,32,220.23
26,36,42,231.49
1,33,11,19.79
23,2,34,209.93
20,20,26,138.20
5,46,19,51.72
48,36,30,207.27
16,33,44,221.96
8,36,14,31.07
18,30,34,179.01
41,32,17,146.74
29,26,33,178.38
34,19,22,153.29
3,38,27,116.85
32,17,41,240.56
13,4,10,79.89
17,6,30,188.58
12,9,28,147.61
34,2,17,158.78
10,20,44,222.32
36,23,43,275.34
17,1,11,81.57
39,5,31,223.36
36,10,15,152.31
20,15,42,237.04
15,16,40,224.69
34,9,10,113.95
10,31,44,204.80
12,7,3,41.54
44,26,22,169.41
46,9,17,166.32
41,8,35,251.68
41,46,17,141.47
10,2,11,77.43
13,29,22,121.44
18,32,23,124.81
15,7,21,113.05
18,6,7,62.99
28,22,40,254.96
49,20,13,131.56
42,2,19,172.81
25,12,34,211.91
16,46,44,196.64
23,23,1,24.08
20,23,18,83.63
35,36,4,68.79
7,35,29,124.43
37,38,7,58.61
7,40,37,165.48
14,39,18,54.61
4,37,35,141.15
17,49,34,165.37
6,15,34,178.25
17,8,20,127.38
25,4,21,154.92
15,32,49,242.12
44,22,38,256.77
2,12,38,177.52
49,46,39,251.36
13,23,27,134.50
44,9,45,302.54
39,16,14,128.31
36,42,16,110.64
11,33,2,7.35
13,43,19,84.31
32,41,5,56.50
17,44,8,42.47
24,29,16,96.87
26,2,37,224.05
44,15,43,273.52
26,31,46,246.24
45,43,18,124.89
1,44,42,193.56
15,17,13,78.65
30,9,14,120.40
48,18,24,204.01
15,18,8,57.65
28,9,45,255.65
33,41,21,133.27
15,16,19,99.19
48,28,42,292.44
36,30,39,248.39
19,12,15,108.13
21,27,13,79.08
20,21,20,105.74
5,6,34,182.44
45,41,48,297.08
36,44,14,109.74
42,30,4,76.53
2,33,24,84.15
35,31,21,136.01
26,42,46,246.30
30,14,31,182.65
46,2,4,113.33
14,32,2,7.01
45,42,47,279.50
31,31,18,125.21
41,38,41,242.32
5,35,27,106.51
19,48,16,72.05
6,5,18,116.35
18,3,26,148.33
41,32,41,258.90
22,25,5,46.33
29,34,15,90.60
13,32,44,231.57
22,42,46,225.29
14,21,8,38.63
42,1,42,306.68
23,46,36,179.08
22,42,37,188.24
42,43,2,53.25
30,5,44,278.38
15,38,15,65.73
49,44,5,77.69
12,33,8,17.32
12,38,19,78.67
43,44,22,153.80
30,4,47,294.05
1,19,15,72.57
19,32,43,229.82
3,11,3,-17.30
46,19,40,275.15
1,27,5,-9.66
34,19,4,58.97
14,25,17,80.87
2,45,17,40.29
22,14,1,28.88
28,1,7,86.91
22,29,18,105.97
24,36,15,81.16
31,28,12,92.21
30,45,8,69.51
1,7,11,43.02
25,48,4,16.65
32,33,18,113.37
33,43,28,169.35
30,32,22,135.77
48,11,19,190.32
27,20,26,170.34
34,33,4,62.39
49,20,11,134.92
23,11,30,195.48
37,41,26,133.51
16,31,41,210.40
47,13,33,238.00
11,9,35,195.68
34,37,4,56.86
27,32,17,100.19
31,30,21,136.50
16,41,18,85.28
21,5,10,98.13
